Date;Open*;High;Low;Close**;Volume;Market Cap
11/12/2017;244,95;281,03;244,14;279,67;152496992;3784311552
12/12/2017;281,49;319,9;281,19;308,07;271785984;4348816384
13/12/2017;307,43;330,35;284,74;305,74;248583008;4749580288
14/12/2017;303,26;335,53;301,4;325,21;261052992;4692813824
15/12/2017;325,61;326,08;296,08;312,32;163054000;5039873024
16/12/2017;312,61;331,54;311,71;327,32;164860992;4839756288
17/12/2017;328,06;365,24;327,27;351,37;278704992;5078922752
18/12/2017;353,07;381,51;332,09;381,51;217306000;5469406208
19/12/2017;381,07;406,03;346,94;377,24;317292000;5904693248
20/12/2017;375,71;476,4;329,95;469,2;498648000;5823296000
21/12/2017;470,29;470,29;390,55;417,98;354020992;7291034112
22/12/2017;419,53;423,42;255,67;346,11;334616992;6504916480
23/12/2017;349,76;417,65;344,38;382,04;190116992;5423158784
24/12/2017;391,02;391,02;297,09;337,06;134675008;6062806528
25/12/2017;339,69;365,87;323,2;360,78;119632000;5271817216
26/12/2017;361,08;384,77;357,27;381,54;161342000;5605310976
27/12/2017;381,3;442,6;381,3;421,85;250742000;5920710144
28/12/2017;422,51;422,51;359,49;378,9;162716992;6561213952
29/12/2017;381,3;387,56;358,07;377,37;173824992;5921341952
30/12/2017;378,52;378,52;319,61;330,8;140463008;5882184704
31/12/2017;329;356,77;327,41;349,03;101667000;5113907200
01/01/2018;349,55;363,79;336,98;358,99;110244000;5434337792
02/01/2018;359,06;387,79;359,06;383,42;224768992;5582207488
03/01/2018;382,74;418,26;378,86;412,06;180190000;5953924096
04/01/2018;414,41;419,72;383,54;403,05;166108000;6448110592
05/01/2018;402,38;407,04;373,89;384,94;182618000;6262553600
06/01/2018;385,36;452,77;380,21;452,77;235391008;5999260160
07/01/2018;456,15;495,84;453,39;459,33;262443008;7103000064
08/01/2018;458,35;469,7;357,54;405,07;220924000;7139006464
09/01/2018;403,71;447,61;398,53;413,33;522438016;6289414144
10/01/2018;413,25;419,07;370,52;407,74;265152000;6439824896
11/01/2018;406,08;415,9;346,69;355,59;187722000;6329787904
12/01/2018;358,62;394,78;347,32;394,78;158188992;5591318528
13/01/2018;393,04;433,35;393,04;420,05;248704992;6129537024
14/01/2018;420,34;444,01;384,3;399,52;180678000;6556932608
15/01/2018;396,02;444,34;392,37;414,57;264782000;6179111936
16/01/2018;415,93;418,99;261,2;320,04;283036000;6491453440
17/01/2018;318,93;332,12;240,36;319,19;192936992;4978846208
18/01/2018;320,6;347,11;303,35;316,47;152851008;5005990912
19/01/2018;314,13;367,96;309,54;364,62;199852000;4906340864
20/01/2018;367,64;403,49;358,77;383,79;240595008;5743454720
21/01/2018;384,53;389,11;336,01;345,08;126395000;6008717824
22/01/2018;348,91;356,04;288,79;315,9;116893000;5453550080
23/01/2018;315,3;321,7;285,61;308,46;116898000;4929475584
24/01/2018;308,92;323,19;299,46;317,4;92263600;4830945280
25/01/2018;322,17;328;306,59;317,1;76537296;5039373824
26/01/2018;316,6;328,78;292,48;323,68;91052800;4953260032
27/01/2018;325,3;332,83;310,45;321,36;66614100;5090877440
28/01/2018;322,96;337,16;322,96;332,17;75700896;5055337984
29/01/2018;331,77;336,69;314,05;316,63;55323000;5194673664
30/01/2018;317,36;318,01;268,68;274,02;93182600;4970190848
31/01/2018;274,9;284,02;265,28;272,89;67649504;4306286592
01/02/2018;273,88;279,78;228,39;240,96;73082704;4291335168
02/02/2018;240,84;249,27;184,94;235,63;122696000;3774697472
03/02/2018;236,51;256,98;215,6;251,59;55887100;3707606016
04/02/2018;251,97;257,39;214,79;221,05;48981700;3951032576
05/02/2018;219,04;221,74;167,14;179,49;77454496;3435454464
06/02/2018;180,87;213,46;149,41;212,29;100344000;2837432064
07/02/2018;210,73;231,25;191,86;207,27;64730900;3306781952
08/02/2018;207,77;253,12;207,77;247,22;81312200;3261223168
09/02/2018;247,82;260,84;233,43;260,43;77557200;3890812416
10/02/2018;260,59;271,82;243,91;250,03;76435296;4092073728
11/02/2018;249,44;249,44;219,23;229,49;51680100;3917972736
12/02/2018;229,87;251,41;229,87;247,57;45760100;3611417344
13/02/2018;247,99;248,88;230,02;234,69;46476400;3897148160
14/02/2018;234,34;276,66;234,34;276,66;116137000;3683457024
15/02/2018;276,08;304,78;269,32;303,25;85772704;4340620800
16/02/2018;301,01;302,1;280,22;296,48;64320200;4733642240
17/02/2018;296;334,71;293,13;325,67;134268992;4655823872
18/02/2018;325,96;327,77;294,42;300,12;68135104;5128418304
19/02/2018;299,7;319,73;297,65;316,49;67482400;4716457984
20/02/2018;316,99;321,73;303,79;304,4;71114704;4989713408
21/02/2018;302,39;339,69;287,72;322,61;169590000;4761035776
22/02/2018;320,63;327,28;279,8;282,76;103123000;5049377280
23/02/2018;280,41;299,44;269,35;285,71;89026304;4416885248
24/02/2018;285,68;295,49;265,23;273,79;62206300;4500972544
25/02/2018;273,03;284,04;266,26;281,02;33676300;4302822400
26/02/2018;282,28;300,33;271,47;293,61;53939200;4449614848
27/02/2018;295,06;309,1;288,24;302,54;64821400;4652026368
28/02/2018;301,54;305,75;285,58;285,7;47981800;4755313664
01/03/2018;286,03;315,67;284,23;314,04;62044300;4511848448
02/03/2018;313,52;351,39;310,82;344,73;170634000;4946553344
03/03/2018;346,02;374,72;344,2;352,95;196022000;5460594176
04/03/2018;351,75;369,07;338,75;368,97;123113000;5552317440
05/03/2018;369,06;379,68;355,99;373,25;130898000;5827041792
06/03/2018;368,89;368,89;342,47;346,4;93212704;5825447424
07/03/2018;346,24;364,75;320,85;339,15;162103008;5469109248
08/03/2018;338,13;338,13;276,95;278,64;128424000;5342305280
09/03/2018;277,61;288,09;243,51;288,09;155072000;4387038720
10/03/2018;290,72;295,79;255,81;257,04;78431696;4595402752
11/03/2018;256,67;287,17;248,41;282,35;73755400;4058005504
12/03/2018;282,43;287,09;251,83;259,42;66680300;4466335232
13/03/2018;258,22;266,35;246,19;248,07;69264496;4084442368
14/03/2018;248,32;251,83;208,29;215,56;75383296;3928669696
15/03/2018;215,84;225,96;198,73;213,31;75798000;3415549184
16/03/2018;213,21;222,38;203,9;215,7;62972500;3374767872
17/03/2018;215,49;215,84;193,9;197,91;48877500;3411597824
18/03/2018;197,43;209,63;175,08;209,63;75859904;3126386432
19/03/2018;210,33;222;202,38;216,77;67314400;3331518464
20/03/2018;217,94;233,27;206,96;223,74;60005900;3452766464
21/03/2018;224,26;235,9;215,29;218,63;57121400;3553746944
22/03/2018;218,56;223,68;204,9;212,71;40394500;3464171520
23/03/2018;212,47;214,33;199,17;213,91;39365700;3368355328
24/03/2018;215,37;217,24;208,7;209,16;24099100;3415181056
25/03/2018;207,32;214,4;203,02;211,78;23409900;3288234240
26/03/2018;211,79;212,68;188,55;197,18;37329600;3359787520
27/03/2018;196,85;197,9;184,58;187,93;53498800;3123564544
28/03/2018;187,47;201,52;186,32;199,16;44833300;2975326976
29/03/2018;199,31;200,83;174,64;176,86;53055600;3164031488
30/03/2018;176;180,41;162,99;172,36;41887500;2794557952
31/03/2018;172,53;181,97;171,54;179,56;22220300;2740003584
01/04/2018;178,78;182,11;165,25;175,51;31024200;2839978752
02/04/2018;175,87;181,52;175,06;177,51;27927800;2794350336
03/04/2018;177,57;191,1;177,57;189,54;36809600;2821898240
04/04/2018;189,4;189,47;169,1;170,1;39301200;3010552320
05/04/2018;170,05;174,89;164,8;173,31;40641000;2703657984
06/04/2018;172,41;175,37;161,92;162;42452500;2741768448
07/04/2018;162,27;172,74;162,27;170,12;30577500;2580781312
08/04/2018;169,99;174,15;169,3;173,97;24114000;2703724288
09/04/2018;174,05;179,13;164,26;167,07;24546500;2768982016
10/04/2018;167,06;167,38;164,4;165,57;31208400;2658461440
11/04/2018;165,55;169,16;164,53;169,16;41345600;2634966272
12/04/2018;168,92;191,94;166,3;191,94;62352400;2689206528
13/04/2018;192,04;201,17;186,77;188,87;56740700;3057946880
14/04/2018;188,64;197,19;188,15;190,42;42979700;3004319488
15/04/2018;190,91;203,93;190,91;200,62;50712700;3041251584
16/04/2018;200,5;203,01;189,36;194,1;41090800;3194638592
17/04/2018;194,41;202,07;193,45;195,75;39801200;3098347008
18/04/2018;195,83;232,72;195,83;228,35;180248992;3121667072
19/04/2018;228,41;239,01;225,98;238,61;89253400;3641742592
20/04/2018;239,01;271,98;238,51;271,98;128551000;3811615232
21/04/2018;271,41;271,41;240,04;258,18;89939200;4329193472
22/04/2018;257,32;283,99;250,24;271,3;142363008;4105014272
23/04/2018;270,81;287,11;270,81;283,3;110600000;4321474048
24/04/2018;282,18;298,08;280,24;296,04;141852000;4503933440
25/04/2018;293,56;293,56;249,15;257,14;157435008;4686492160
26/04/2018;258,09;277,25;250,21;268,27;153394000;4121106944
27/04/2018;267,29;268,63;251,88;251,88;93178896;4268912896
28/04/2018;251,77;265,51;251,55;261,51;84646704;4021978880
29/04/2018;260,91;262,91;244,05;256,87;92297200;4168849664
30/04/2018;256,35;259,07;239,08;242,46;103574000;4096791040
01/05/2018;242,45;242,45;229,56;240,26;71420800;3875467008
02/05/2018;239,94;252,72;238,84;249,66;83039296;3836186112
03/05/2018;249,34;257,62;242,95;245,98;115162000;3987286016
04/05/2018;246,68;248,4;238,9;241,53;77875600;3945665280
05/05/2018;241,23;245,48;239,72;240,78;73154304;3859261440
06/05/2018;240,88;242,44;232,6;235,49;50393500;3854549504
07/05/2018;235,74;235,84;222,75;233,07;44546500;3773018880
08/05/2018;233,22;234,57;220,23;223,35;33703600;3733356544
09/05/2018;223,82;232,48;216,97;227,52;41903700;3583732992
10/05/2018;227,21;233,27;218,21;218,22;36197200;3638798848
11/05/2018;218,48;218,48;197,65;197,74;48447300;3499615744
12/05/2018;197,57;205,73;192,06;201,96;32938200;3165395968
13/05/2018;202,05;213,78;202,05;209,58;32021800;3237818112
14/05/2018;210,19;219,12;197,33;215,04;56526000;3368962816
15/05/2018;214,69;218,83;203,04;205,17;56849200;3441718528
16/05/2018;204,87;205,11;193,21;199,21;46385200;3285057024
17/05/2018;199,34;204,69;192,92;192,99;44934200;3197055744
18/05/2018;193,02;211,53;187,24;204,05;58532500;3096334592
19/05/2018;203,62;204,21;197,2;197,57;31524400;3266980864
20/05/2018;197,79;205,31;196,6;203,45;34040600;3174140928
21/05/2018;203,83;203,83;194,91;198,74;34791200;3271744512
22/05/2018;198,64;198,95;176,27;176,27;51057500;3189086208
23/05/2018;175,8;179,53;166,33;171,54;49136900;2823006464
24/05/2018;171,21;177,51;160,85;171,49;44489500;2749815296
25/05/2018;171,66;173,66;162,92;164,72;26129900;2757527296
26/05/2018;164,84;168,6;162,99;164,55;17384600;2648504064
27/05/2018;164,47;170,17;161,17;166,08;32033800;2643163648
28/05/2018;166,23;168,22;149,74;149,96;38161100;2672052224
29/05/2018;150,04;166,33;147,93;157,57;51033600;2412289024
30/05/2018;157,6;161,27;152,87;155,23;23704800;2534336256
31/05/2018;154,56;159,17;154,31;155,52;35146100;2485947392
01/06/2018;155,89;158,55;152,87;157,54;29047300;2507869952
02/06/2018;157,59;167,27;156,25;162,65;40011500;2535651584
03/06/2018;162,66;176,11;162,66;169,35;44074900;2617764608
04/06/2018;169,07;170,51;157,84;160,09;39320200;2721367040
05/06/2018;160,31;168,69;157,44;167,19;40491500;2580908544
06/06/2018;167,15;167,8;162,08;164,61;41766300;2691611648
07/06/2018;164,68;171,09;163,06;163,91;40588500;2652330240
08/06/2018;164,07;165,24;157,21;158,7;36063500;2643029248
09/06/2018;158,52;160,04;154,96;154,96;29964000;2554113792
10/06/2018;154,99;154,99;132,09;139,51;46671000;2497785088
11/06/2018;139,55;140,19;132,83;138,04;32508500;2249353984
12/06/2018;138,46;138,46;121,15;125,66;36656700;2232249856
13/06/2018;125,88;126,46;113,62;121,85;44354400;2029914112
14/06/2018;121,94;133,56;118,85;132,94;44929500;1966783232
15/06/2018;132,85;133,32;122,78;122,78;35999400;2143196672
16/06/2018;121,75;128,23;121,68;126,83;31221300;1964389376
17/06/2018;126,97;127,18;123,31;124,06;29247600;2049007616
18/06/2018;123,82;129,04;120,42;127,43;32087200;1998655104
19/06/2018;127,38;130,15;124,76;126,22;34054800;2056533888
20/06/2018;126,18;126,35;119,92;122,55;33876600;2037589760
21/06/2018;122,49;124,08;121,45;123,61;29272800;1978368128
22/06/2018;123,46;123,85;107,46;110,6;40058500;1994338816
23/06/2018;110,68;119,27;109,98;115,38;33435900;1788185088
24/06/2018;115,15;124,4;109,01;121,29;45338000;1860779904
25/06/2018;121,18;129,53;120,96;126,76;37688900;1958747136
26/06/2018;126,72;129,62;120,73;120,82;35735700;2048610048
27/06/2018;120,63;130,26;119,7;128,71;39016100;1950604800
28/06/2018;128,85;133,99;114,87;115,81;48284400;2083850624
29/06/2018;117,3;127,84;115,48;126,78;34762700;1897442176
30/06/2018;126,71;135,1;126,69;131,01;33426400;2050044416
01/07/2018;131,05;133,8;126,12;129,77;32338800;2120679808
02/07/2018;130,26;142,86;128,34;140,5;41012600;2108261120
03/07/2018;140,12;143,93;137;138,46;33954300;2268370176
04/07/2018;138,6;146,5;137,21;138,4;31732500;2244145152
05/07/2018;139,24;141,22;134,87;138,75;33014500;2254884608
06/07/2018;138,38;139,08;131,25;134,04;32393700;2241409792
07/07/2018;133,83;135,63;130,73;135,61;27346900;2168213760
08/07/2018;135,28;140,01;134,49;138,12;25550900;2192002816
09/07/2018;137,93;141,16;135,48;135,73;33160900;2235508480
10/07/2018;135,6;136,86;121,42;121,48;31309100;2198026240
11/07/2018;121,52;129,87;121,52;125,39;35463900;1970179584
12/07/2018;125,45;126,11;118,14;120,24;28289200;2034318464
13/07/2018;120,82;124,65;120,66;122,53;23792500;1959534080
14/07/2018;122,4;123,82;121,05;123,22;20547700;1985581824
15/07/2018;123,13;125,87;121,67;123,96;22403800;1997827584
16/07/2018;123,98;135,38;122,94;135,27;33018400;2012059776
17/07/2018;135,18;146,96;134,99;144,07;40091900;2194172672
18/07/2018;144,07;149,36;138,12;139,77;30846300;2338861312
19/07/2018;139,6;143,68;138,55;139,53;30172600;2266825472
20/07/2018;139,55;139,55;128,82;130,17;37618500;2266350336
21/07/2018;129,82;132,62;127,58;132,13;22586300;2108716672
22/07/2018;131,88;133,28;127,98;128,72;34691600;2142546176
23/07/2018;128,54;140,03;128,54;133,57;54845300;2088798080
24/07/2018;133,84;148,01;132,5;147,4;41505800;2175170304
25/07/2018;145,89;148,3;138,41;142,74;32155300;2371588096
26/07/2018;142,98;144,63;135,96;136,81;30321500;2324696320
27/07/2018;136,82;142,07;135,06;140,06;27555400;2224835840
28/07/2018;140,11;141,27;138,46;139,4;23366000;2278856448
29/07/2018;139,7;141,35;134,63;135,36;29691600;2272261632
30/07/2018;135,57;135,7;128,95;131,8;28947100;2204990353
31/07/2018;131,56;134,15;121,4;122,32;31704100;2139712385
